district,Zone,Geographical Region,Disaster,region,village,Date,Source,Data Cards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses USD,Losses Local,Education centers,Hospitals,Damages in crops Ha.,Region
Sankhuwasabha,Kosi,Mountain,FIRE,Eastern Region,Khadbari Municipali,02/12/82,Gorkhapatra 1982-2-14Y-81N-269,1,0,0,0,25,0,0,0,0,0,0,200000.0,0,0,0.0,Eastern
Parsa,Narayani,Terai,FLOOD,Central Region,Janakitola,07/28/82,Gorkhapatra 1982-7-30Y-82N-84,1,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,FIRE,Eastern Region,KOHABARA,03/19/83,Gorkhapatra 1983-3-21Y-82N-313,1,0,0,0,42,0,0,84,0,0,0,250000.0,0,0,0.0,Eastern
Saptari,Sagarmatha,Terai,FLOOD,Eastern Region,,07/28/82,Gorkhapatra 1982-7-29Y-82N-84,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Tanahu,Gandaki,Hill,LANDSLIDE,Western Region,,07/16/83,Gorkhapatra 1983-7-19 Y-83 N-74,1,3,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Western
Jumla,Karnali,Mountain,FOREST FIRE,Mid-Western Region,BADKI,02/14/82,Gorkhapatra 1982-2-16Y-81N-272,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Dolakha,Janakpur,Mountain,FLOOD,Central Region,Lapilang,07/09/82,Gorkhapatra 1982-7-30Y-82N-85,1,0,0,0,0,0,0,0,0,0,0,600000.0,0,0,0.0,Central
Syangja,Gandaki,Hill,STRONG WIND,Western Region,PUTALIDHET NP,03/22/83,Gorkhapatra 1983-3-23Y-82N-315,1,0,0,0,0,1,0,0,0,0,0,15000.0,1,0,0.0,Western
Sankhuwasabha,Kosi,Mountain,FIRE,Eastern Region,Khadbari Municipali,02/23/82,Gorkhapatra 1982-2-25Y-81N-280,1,0,0,0,1,0,0,0,0,0,0,15000.0,0,0,0.0,Eastern
Tanahu,Gandaki,Hill,LANDSLIDE,Western Region,,07/14/83,,1,0,0,11,50,0,0,0,0,0,0,200000.0,0,0,0.0,Western
Kaski,Gandaki,Hill,FIRE,Western Region,,03/24/83,Gorkhapatra 1983-3-25Y-82N-317,1,1,0,0,15,0,0,0,0,0,0,378000.0,0,0,0.0,Western
Tanahu,Gandaki,Hill,FIRE,Western Region,BHANUMATI,02/01/82,Gorkhapatra 1982-1-12Y-81N-285,1,0,0,0,46,0,0,0,0,0,0,4000000.0,0,0,0.0,Western
Kavre,Bagmati,Hill,FIRE,Central Region,,01/14/84,Gorkhapatra 1984-1-20 Y-83N-251,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Central
Bhojpur,Kosi,Hill,STRUCT.COLLAPSE,Eastern Region,BHOJPUR,03/25/83,Gorkhapatra 1983-3-26Y-82N-318,1,5,4,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Morang,Kosi,Terai,FIRE,Eastern Region,Biratnagar Municipality,03/25/83,Gorkhapatra 1983-3-26Y-82N-318,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Ilam,Mechi,Hill,LANDSLIDE,Eastern Region,MAI   POKHARI,07/16/83,Gorkhapatra 1983-7-19,1,3,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Dolpa,Karnali,Mountain,EPIDEMIC,Mid-Western Region,CHHARKA,03/02/82,Gorkhapatra 1982-3-3Y-81N-286,1,82,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Jhapa,Mechi,Terai,FIRE,Eastern Region,TOPGANCHHI,03/22/83,Gorkhapatra 1983-3-27Y-82N-319,1,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Kavre,Bagmati,Hill,FIRE,Central Region,NALA UGRACHANDI,03/05/82,Gorkhapatra 1982-3-7Y-81N-290,1,0,0,0,1,0,0,0,0,0,0,50000.0,0,0,0.0,Central
Sarlahi,Janakpur,Terai,FIRE,Central Region,HARIWON,03/23/83,Gorkhapatra 1983-3-28Y-82N-320,1,0,0,0,40,0,0,0,0,0,0,600000.0,0,0,0.0,Central
Bardiya,Bheri,Terai,FIRE,Mid-Western Region,MAHAMADPUR,07/10/83,Gorkhapatra 1983-7-21 Y-83 N-76,1,0,0,0,75,0,0,560,0,0,0,0.0,0,0,0.0,Mid-Western
Baglung,Dhawalagiri,Hill,EPIDEMIC,Western Region,JALJALA,03/29/83,Gorkhapatra 1983-3-30Y-82N-322,1,37,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Sunsari,Kosi,Terai,FIRE,Eastern Region,Bharaul,01/19/84,Gorkhapatra 1983-1-20 Y-83N-251,1,0,0,0,12,0,0,22,0,0,0,0.0,0,0,0.0,Eastern
Sarlahi,Janakpur,Terai,FLOOD,Central Region,SISAUT,07/09/82,Gorkhapatra 1982-7-30Y-82N-85,1,0,0,0,9,0,0,0,0,0,0,15000.0,0,0,0.0,Central
Sankhuwasabha,Kosi,Mountain,FIRE,Eastern Region,Khadbari Municipali,03/05/82,Gorkhapatra 1982-3-7Y-81N-290,1,0,0,0,1,0,0,0,0,0,0,100000.0,0,0,0.0,Eastern
Banke,Bheri,Terai,FIRE,Mid-Western Region,KAMDI,03/31/83,Gorkhapatra 1983-4-1Y-82N-324,1,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Kaski,Gandaki,Hill,FLOOD,Western Region,DHITAL,07/20/83,,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,152.6,Western
Sarlahi,Janakpur,Terai,FLOOD,Central Region,SUNDARPUR,07/09/82,Gorkhapatra 1982-7-30.Y-82N-85,1,0,0,0,0,0,0,0,0,0,0,15000.0,0,0,0.0,Central
Sarlahi,Janakpur,Terai,FIRE,Central Region,HATHIAUL,03/31/83,Gorkhapatra 1983-4-1Y-82N-324,1,0,0,0,46,0,0,0,0,0,0,215000.0,0,0,0.0,Central
Gorkha,Gandaki,Hill,FIRE,Western Region,SAMAGAUN,03/05/82,Gorkhapatra 1982-3-7Y-81N-290,1,0,0,0,2,0,0,0,0,0,0,40000.0,0,0,0.0,Western
Bhojpur,Kosi,Hill,LANDSLIDE,Eastern Region,,07/19/82,Gorkhapatra 1982-7-30Y-82N-85,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Lalitpur,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,Lalitpur Municipality,03/09/82,Gorkhapatra 1982-3-10Y-81N-293,1,0,0,6,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Nuwakot,Bagmati,Hill,THUNDERSTORM,Central Region,BIDUR MUNICIPALITY,07/14/83,Gorkhapatra 1983-7-23 Y-83 N-78,1,1,2,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Central
Sankhuwasabha,Kosi,Mountain,FLOOD,Eastern Region,Sabhapokhari,07/29/82,Gorkhapatra 1982-7-30Y-82N-85,1,1,0,0,0,0,0,534,0,0,0,0.0,0,0,180.0,Eastern
Banke,Bheri,Terai,FIRE,Mid-Western Region,MATEHIYA,03/31/83,Gorkhapatra 1983-4-4Y-82N-327,1,0,15,0,150,0,0,666,0,0,0,0.0,0,0,0.0,Mid-Western
Dhanusa,Janakpur,Terai,HAIL STORM,Central Region,Hariharpur,01/16/84,Gorkhapatra 1984-1-21 Y-83N-252,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,FLOOD,Eastern Region,ANARMANI,07/23/83,,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,677.2,Eastern
Dolakha,Janakpur,Mountain,LANDSLIDE,Central Region,Lapilang,07/17/82,Gorkhapatra 1982-7-31Y-82N-86,1,15,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sindhupalchok,Bagmati,Mountain,LANDSLIDE,Central Region,Pantan,07/30/82,Gorkhapatra 1982-08-03Y-82N-89,1,97,0,0,15,0,0,0,0,0,0,2500000.0,0,0,0.0,Central
Dhanusa,Janakpur,Terai,FIRE,Central Region,Janakpur Municipality,02/09/82,Gorkhapatra 1982-3-10Y-81N-293,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Pyuthan,Rapti,Hill,EPIDEMIC,Mid-Western Region,,07/22/83,Gorakhapatra 1983-7-24 Y-83 N-79,1,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Dhanusa,Janakpur,Terai,FIRE,Central Region,Baniniya,04/05/83,Gorkhapatra 1983-4-6Y-82N-329,1,0,0,0,125,0,0,0,0,0,0,345975.0,0,0,0.0,Central
Dhanusa,Janakpur,Terai,HAIL STORM,Central Region,Pushpalpur,01/16/84,Gorkhapatra 1984-1-21 Y-83N-252,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sindhupalchok,Bagmati,Mountain,LANDSLIDE,Central Region,Gumba,07/30/82,Gorkhapatra 1982-8-03Y-82N-89,1,17,0,0,0,0,0,0,225,0,0,0.0,0,0,0.0,Central
Humla,Karnali,Mountain,EPIDEMIC,Mid-Western Region,,03/15/82,Gorkhapatra 1982-3-16Y-81N-299,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Kavre,Bagmati,Hill,EPIDEMIC,Central Region,BALTHALI,08/04/82,Gorkhapatra 1982-8-08Y-82N-94,1,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sunsari,Kosi,Terai,FIRE,Eastern Region,Duhabi,04/05/83,Gorkhapatra 1983-4-6Y-82N-329,1,0,0,0,8,0,0,0,0,0,0,50000.0,0,0,0.0,Eastern
Dhanusa,Janakpur,Terai,HAIL STORM,Central Region,Yagnyabhumi,01/16/84,Gorkhapatra 1984-1-21 Y-83N-252,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Syangja,Gandaki,Hill,FLOOD,Western Region,,07/24/83,,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Morang,Kosi,Terai,FIRE,Eastern Region,Govindapur,03/13/82,Gorkhapatra 1982-3-18Y-81N-301,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sindhupalchok,Bagmati,Mountain,EPIDEMIC,Central Region,Chautara,03/22/82,Gorkhapatra 1982-3-23Y-81N-306,1,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Dhanusa,Janakpur,Terai,EPIDEMIC,Central Region,Janakpur Municipality,08/05/82,Gorkhapatra 1982-8-8.Y-82N-94,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,FLOOD,Eastern Region,SATASIDHAM,07/27/83,Gorkhapatra 1983-7-28 Y-83 N-83,1,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Mahottari,Janakpur,Terai,HAIL STORM,Central Region,Aurahi,01/16/84,Gorkhapatra 1984-1-21 Y-83N-252,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Makwanpur,Narayani,Hill,FIRE,Central Region,HETAUDA MUNICIPALITY,04/06/83,Gorkhapatra 1983-4-8Y-82N-331,1,0,4,0,0,0,0,0,0,0,0,18000000.0,0,0,0.0,Central
Saptari,Sagarmatha,Terai,FLOOD,Eastern Region,TRIKAUL,08/07/82,Gorkhapatra 1982-8-08y-82N-94,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,339.0,Eastern
Kavre,Bagmati,Hill,FIRE,Central Region,GAIHRI BISOUNADEPU,04/07/83,Gorkhapatra 1983-4-8Y-82N-331,1,0,0,0,5,0,0,0,0,0,0,50000.0,0,0,0.0,Central
Kaski,Gandaki,Hill,RAINS,Western Region,HANSAPUR,08/07/82,Gorkhapatra 1982-8-8Y-82N-94,1,0,0,0,0,0,0,0,0,0,0,30000.0,1,0,0.0,Western
Jhapa,Mechi,Terai,FLOOD,Eastern Region,GHAILADUWA,07/27/83,Gorkhapatra 1983-7-28 Y-83 N-83,1,0,0,0,0,21,0,0,0,67,0,0.0,0,0,0.0,Eastern
Kalikot,Karnali,Mountain,PLAGUE,Mid-Western Region,,03/25/82,Gorkhapatra 1982-3-27Y-81N-310,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Jhapa,Mechi,Terai,FLOOD,Eastern Region,DANGIBARI,07/27/83,Gorkhapatra 1983-7-28 Y-83 N-83,1,0,0,0,0,5,0,0,0,0,0,0.0,0,0,0.0,Eastern
Kavre,Bagmati,Hill,FIRE,Central Region,NASIKASTHAN SANGA,01/15/84,Gorkhapatra 1984-1-23 Y-83N-254,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kaski,Gandaki,Hill,LANDSLIDE,Western Region,DHAMPUS,08/05/82,Gorkhapatra 1982-8-10Y-82N-96,1,6,1,0,0,0,0,0,0,0,0,0.0,0,0,1.6,Western
Kailali,Seti,Terai,FIRE,Far Western Region,GADARIYA,04/06/83,Gorkhapatra 1983-4-13Y-82N-341,1,0,0,0,67,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Kaski,Gandaki,Hill,LANDSLIDE,Western Region,REEVAN,08/09/82,Gorkhapatra 1982-08-10Y-82N-96,1,0,0,0,0,0,0,0,0,517,0,0.0,0,0,15.0,Western
Mahottari,Janakpur,Terai,FIRE,Central Region,Khayarmara,03/25/82,Gorkhapatra 1982-3-29Y-81N-312,1,0,0,0,35,0,0,0,0,0,0,2000000.0,0,0,0.0,Central
Doti,Seti,Hill,LANDSLIDE,Far Western Region,GAJARI,08/13/82,Gorkhapatra 1982-08-14Y-82N-100,1,0,0,0,3,0,0,800,0,0,0,0.0,0,0,0.0,Far-Western
Ramechhap,Janakpur,Hill,PLAGUE,Central Region,Gupteswor,01/22/84,Gorkhapatra 1984-1-23 Y-83N-254,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Morang,Kosi,Terai,FLOOD,Eastern Region,Urlabari,07/27/83,Gorkhapatra 1983-7-28 Y-83 N-83,1,0,0,0,0,0,0,95,0,0,0,0.0,0,0,132.0,Eastern
Parsa,Narayani,Terai,FIRE,Central Region,Gobindapur,04/15/83,Gorkhapatra 1983-4-16Y-82N-338,1,0,0,0,42,0,0,0,0,0,0,100000.0,0,0,0.0,Central
Kaski,Gandaki,Hill,FLOOD,Western Region,DHITAL,08/15/82,Gorkhapatra 1982-08-17Y-82N-103,1,1,0,0,0,0,0,30,0,0,0,0.0,0,0,0.0,Western
Jhapa,Mechi,Terai,FIRE,Eastern Region,BALUWADI,03/16/82,Gorkhapatra 1982-3-29Y-81N-312,1,0,0,0,0,0,0,0,0,0,0,7000.0,0,0,0.0,Eastern
Parsa,Narayani,Terai,FIRE,Central Region,Jayamangalapur,04/15/83,Gorkhapatra 1983-4-16Y-82N-338,1,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kaski,Gandaki,Hill,LANDSLIDE,Western Region,DHITAL,08/07/82,Gorkhapatra 1982-08-17Y-82N-103,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3.56,Western
Ramechhap,Janakpur,Hill,PLAGUE,Central Region,Priti,01/22/84,Gorkhapatra 1984-1-23 Y-83N-254,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,STORM,Eastern Region,BANIYANI,03/19/82,Gorkhapatra 1982-3-29Y-81N-312,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Mahottari,Janakpur,Terai,FIRE,Central Region,Gauribas,04/15/83,Gorkhapatra 1983-4-16Y-82N-338,1,0,0,0,56,0,0,263,0,0,0,600000.0,0,0,0.0,Central
Kaski,Gandaki,Hill,LANDSLIDE,Western Region,LACHOK,08/07/82,Gorkhapatra 1982-08-17Y-82N-103,1,0,0,0,0,0,0,0,0,0,0,3000000.0,0,0,0.0,Western
Kathmandu,Bagmati,Hill,FLOOD,Central Region,KATHMANDU METROPOLITAN CITY,08/01/83,Gorkhapatra 1983-8-3 Y-83 N-89,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Ramechhap,Janakpur,Hill,PLAGUE,Central Region,Bhuji,01/22/84,Gorkhapatra 1984-1-23 Y-83N-254,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kaski,Gandaki,Hill,FLOOD,Western Region,LUMLE,08/15/82,Gorkhapatra 1982-08-17Y-82N-103,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.4,Western
Ramechhap,Janakpur,Hill,PLAGUE,Central Region,Rasanalu,01/22/84,Gorkhapatra 1984-1-23 Y-83N-254,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Dhanusa,Janakpur,Terai,FIRE,Central Region,Janakpur Municipality,03/29/82,Gorkhapatra 1982-3-31Y-81N-314,1,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Mahottari,Janakpur,Terai,FIRE,Central Region,Jaleswar Municipalit,04/15/83,Gorkhapatra 1983-4-16Y-82N-338,1,0,0,0,22,0,0,123,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,FLOOD,Central Region,LAPSIPHEDI,08/02/83,Gorkhapatra 1983-8-3 Y-83 N-89,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Dhanusa,Janakpur,Terai,EPIDEMIC,Central Region,,08/16/82,Gorkhapatra 1982-08-18Y-82N-104,1,3,0,0,0,0,0,7,0,0,0,0.0,0,0,0.0,Central
Solukhumbu,Sagarmatha,Mountain,FIRE,Eastern Region,Bhankanje,03/29/83,Gorkhapatra 1983-4-16Y-82N-338,1,0,0,0,5,0,0,28,0,0,0,200000.0,0,0,0.0,Eastern
Saptari,Sagarmatha,Terai,FIRE,Eastern Region,RAJBIRAJ MUNICIPALITY,03/31/82,Gorkhapatra 1982-4-2Y-81N-316,1,0,0,0,3,0,0,0,0,0,0,25000.0,0,0,0.0,Eastern
Rupandehi,Lumbini,Terai,FLOOD,Western Region,BUTAWAL_NP,08/17/82,Gorkhapatra 1982-08-18Y-82N-104,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Western
Ramechhap,Janakpur,Hill,PLAGUE,Central Region,Betali,01/22/84,Gorkhapatra 1984-1-23 Y-83N-254,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Baglung,Dhawalagiri,Hill,FLOOD,Western Region,BHIMPOKHARA,07/31/83,Gorkhapatra 1983-8-3 Y-83 N-89,1,25,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Gulmi,Lumbini,Hill,FIRE,Western Region,SIMICHAUR,04/14/83,Gorkhapatra 1983-4-17Y-82N-339,1,0,0,0,5,0,0,0,0,0,0,450000.0,0,0,0.0,Western
Rupandehi,Lumbini,Terai,FLOOD,Western Region,SALJHANDI,08/17/82,Gorkhapatra 1982-08-18Y-82N-104,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Sarlahi,Janakpur,Terai,FIRE,Central Region,HARIWON,04/10/83,Gorkhapatra 1983-4-17Y-82N-339,1,3,1,0,16,0,0,0,0,0,0,0.0,0,0,0.0,Central
Saptari,Sagarmatha,Terai,FIRE,Eastern Region,,03/31/82,Gorkhapatra 1982-4-2Y-81N-316,1,0,0,0,0,1,0,0,0,0,0,23200.0,0,0,0.0,Eastern
Kathmandu,Bagmati,Hill,FLOOD,Central Region,KATHMANDU METROPOLITAN CITY,08/02/83,Gorkhapatra 1983-8-3 Y-83 N-89,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Nawalparasi,Lumbini,Terai,FLOOD,Western Region,PRASAUNI,08/17/82,Gorkhapatra 1982-08-18Y-82N-104,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,67.71,Western
Makwanpur,Narayani,Hill,EPIDEMIC,Central Region,THINGAN,04/16/83,Gorkhapatra 1983-4-17Y-82N-339,1,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,Brahman Gorchhari,12/11/83,Gorkhapatra 1984-1-25Y-83N-256,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Eastern
Kailali,Seti,Terai,RAINS,Far Western Region,DHANGADHI MUNICIPALITY,08/18/82,Gorkhapatra 1982-08-19Y-82N-105,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Bara,Narayani,Terai,FIRE,Central Region,KALAIYA MUNICIPALITY,04/03/82,Gorkhapatra 1982-4-4Y-81N-318,1,0,0,0,38,0,0,127,0,0,0,0.0,0,0,0.0,Central
Kailali,Seti,Terai,EPIDEMIC,Far Western Region,,04/16/83,Gorkhapatra 1983-4-17Y-82N-339,1,0,0,0,0,0,0,11,0,0,0,0.0,0,0,0.0,Far-Western
Baglung,Dhawalagiri,Hill,FLOOD,Western Region,MALIKA,07/31/83,Gorkhapatra 1983-8-3 Y-83 N-90,1,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0.0,Western
Pyuthan,Rapti,Hill,LANDSLIDE,Mid-Western Region,LIGHA,08/22/82,Gorkhapatra 1982-08-23Y-82N-108,1,4,0,0,14,0,0,0,0,0,0,28000.0,0,0,0.0,Mid-Western
Bara,Narayani,Terai,FIRE,Central Region,AMRITGANJ,04/03/82,Gorkhapatra 1982-4-4Y-81N-318,1,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,Central
Pyuthan,Rapti,Hill,LANDSLIDE,Mid-Western Region,KHAWANG,08/22/82,Gorkhapatra 1982-08-23Y-82N-108,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Myagdi,Dhawalagiri,Hill,FLOOD,Western Region,KUHUN,07/31/83,Gorkhapatra 1983-8-4 Y-83 N-90,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kanchanpur,Mahakali,Terai,EPIDEMIC,Far Western Region,KRISHNAPUR,04/03/82,Gorkhapatra 1982-4-4Y-81N-318,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Ramechhap,Janakpur,Hill,FLOOD,Central Region,Khimti,08/17/82,Gorkhapatra 1982-08-23Y-82N-108,1,1,0,2,0,21,0,0,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,01/23/84,Gorkhapatra 1984-1-25Y-83N-268,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Rupandehi,Lumbini,Terai,PLAGUE,Western Region,,04/18/83,Gorkhapatra 1983-4-18Y-82N-330,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.22,Western
Chitawan,Narayani,Terai,THUNDERSTORM,Central Region,BHARATPUR N.P.,08/02/83,Gorkhapatra 1983-8-4 Y-83 N-90,1,1,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Lalitpur,Bagmati,Hill,LANDSLIDE,Central Region,Lele,04/03/82,Gorkhapatra 1982-4-4Y-81N-318,1,0,0,0,1,0,0,3,0,0,0,0.0,0,0,0.0,Central
Morang,Kosi,Terai,FIRE,Eastern Region,Biratnagar Municipality,04/19/83,Gorkhapatra 1983-4-20Y-82N-342,1,0,0,0,5,0,0,0,0,0,0,15000.0,0,0,0.0,Eastern
Rasuwa,Bagmati,Mountain,EPIDEMIC,Central Region,Bhorle,08/27/82,Gorkhapatra 1982-08-28Y-82N-114,1,53,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,EPIDEMIC,Central Region,KATHMANDU METROPOLITAN CITY,02/07/84,Gorkhapatra 1984-2-14Y-83N-276,1,0,0,0,0,0,0,11,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,EPIDEMIC,Eastern Region,CHANDRAGADHI,04/04/82,Gorkhapatra 1982-4-5Y-81N-319,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Morang,Kosi,Terai,FIRE,Eastern Region,Baradanga,04/13/83,Gorkhapatra 1983-4-20Y-82N-342,1,0,0,0,13,0,0,0,0,0,0,75000.0,0,0,0.0,Eastern
Tanahu,Gandaki,Hill,THUNDERSTORM,Western Region,BHANUMATI,07/21/83,,1,0,0,0,1,0,0,0,0,0,0,22800.0,0,0,0.0,Western
Parsa,Narayani,Terai,EPIDEMIC,Central Region,Birgunj Municipality,08/28/82,Gorkhapatra 1982-08-29Y-82N-115,1,3,0,0,0,0,0,8,0,0,0,0.0,0,0,0.0,Central
Bhaktapur,Bagmati,Hill,EPIDEMIC,Central Region,BHAKTAPUR NP,02/16/84,Gorkhapatra 1984-2-17Y-83N-279,1,0,0,0,0,0,0,40,0,0,0,0.0,0,0,0.0,Central
Dhankuta,Kosi,Hill,FIRE,Eastern Region,MAHABHARAT,04/09/83,Gorkhapatra 1983-4-20Y-82N-342,1,0,0,0,2,0,0,0,0,0,0,10000.0,0,0,0.0,Eastern
Dhanusa,Janakpur,Terai,FIRE,Central Region,Raghunathpur,04/05/82,Gorkhapatra 1982-4-6Y-81N-320,1,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0.0,Central
Dhanusa,Janakpur,Terai,FIRE,Central Region,Bharatpur,04/06/82,Gorkhapatra 1982-4-6Y-81N-320,1,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0.0,Central
Ramechhap,Janakpur,Hill,THUNDERSTORM,Central Region,Himganga,08/06/83,Gorkhapatra 1983-8-7 Y-83 N-93,1,0,0,0,35,0,0,0,0,0,0,270000.0,0,0,0.0,Central
Rasuwa,Bagmati,Mountain,EPIDEMIC,Central Region,Thuman,08/31/82,Gorkhapatra 1982-09-01Y-82N-118,1,25,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Doti,Seti,Hill,FIRE,Far Western Region,GIRICHHAUKA,04/09/83,Gorkhapatra 1983-4-20Y-82N-342,1,0,0,0,4,0,0,22,0,0,0,150000.0,0,0,0.0,Far-Western
Solukhumbu,Sagarmatha,Mountain,AVALANCHE,Eastern Region,Namche,08/31/82,Gorkhapatra 1982-09-02Y-82N-119,1,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,,02/21/84,Gorkhapatra 1984-2-22Y-83N-284,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Jhapa,Mechi,Terai,FIRE,Eastern Region,MAHESHPUR,04/19/83,Gorkhapatra 1983-4-20Y-82N-342,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Morang,Kosi,Terai,EPIDEMIC,Eastern Region,Biratnagar Municipality,09/03/82,Gorkhapatra 1982-09-04Y-82N-121,1,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Jhapa,Mechi,Terai,FIRE,Eastern Region,ANARMANI,04/19/83,Gorkhapatra 1983-4-20Y-82N-342,1,0,0,0,3,0,0,0,0,0,0,30000.0,0,0,0.0,Eastern
Baglung,Dhawalagiri,Hill,FLOOD,Western Region,PANDAVKHANI,08/07/83,Gorkhapatra 1983-8-8 Y-83 N-94,1,35,0,0,10,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kalikot,Karnali,Mountain,LANDSLIDE,Mid-Western Region,SYUNA,09/03/82,Gorkhapatra 1982-09-04Y-82N-121,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
