district,Zone,Geographical Region,Disaster,region,village,Date,Source,Data Cards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses USD,Losses Local,Education centers,Hospitals,Damages in crops Ha.,Region
Ilam,Mechi,Hill,FIRE,Eastern Region,SAKPHARA,04/16/84,Gorkhapatra 1984-4-17 Y-83 N-338,1.0,0,0,0,1,0,0,0,0,0,0,35000.0,0,0,0.0,Eastern
Palpa,Lumbini,Hill,FIRE,Western Region,TANSEN  N.P.,03/31/86,Gorkhapatra 1986-04-23Y-85N-346,1.0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0.0,Western
Morang,Kosi,Terai,FLOOD,Eastern Region,Dangighat,08/01/84,Gorkhapatra 1984-8-3Y-84N-90.,1.0,0,0,0,0,0,0,90,0,0,0,0.0,0,0,0.0,Eastern
Jhapa,Mechi,Terai,FLOOD,Eastern Region,DAMAK MUN.,08/01/84,Gorkhapatra 1984-8-3Y-84N-90.,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Palpa,Lumbini,Hill,FIRE,Western Region,KHYAHA,03/29/86,Gorkhapatra 1986-04-23Y-85N-346,1.0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Western
Rolpa,Rapti,Hill,LANDSLIDE,Mid-Western Region,BUDHAGAUN,09/03/83,Gorkhapatra 1983-10-4 Y-83 N-151,1.0,5,0,0,13,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Nuwakot,Bagmati,Hill,HAIL STORM,Central Region,SALME,04/08/84,Gorkhapatra 1984-4-17 Y-83 N-338,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,STORM,Central Region,GAGALPHEDI,03/18/88,Gorkhapatra 1988-3-19 Y-87N-311,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,EPIDEMIC,Eastern Region,CHAKCHAKI,10/05/83,Gorkhapatra 1983-910-7 Y-83 N-154,1.0,2,0,0,0,0,0,3,0,0,0,0.0,0,0,0.0,Eastern
Sunsari,Kosi,Terai,FIRE,Eastern Region,Sripurjabdi,04/22/86,Gorkhapatra 1986-04-23Y-85N-346,1.0,0,0,0,51,0,0,146,0,0,0,700000.0,0,0,0.0,Eastern
Dhanusa,Janakpur,Terai,FIRE,Central Region,Dhalkebar,04/16/84,Gorkhapatra 1984-4-17 Y-83 N-338,1.0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0.0,Central
Rupandehi,Lumbini,Terai,FIRE,Western Region,SIDDHARTHANAGAR_NP,03/16/88,Gorkhapatra 1988-3-20 Y-87N-312,1.0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,Western
Jhapa,Mechi,Terai,FLOOD,Eastern Region,LAKHANPUR,08/01/84,Gorkhapatra 1984-8-3Y-84N-90.,1.0,0,0,0,0,0,0,73,0,0,0,0.0,0,0,0.0,Eastern
Dhanusa,Janakpur,Terai,FIRE,Central Region,Nakatjhijha,04/16/84,Gorkhapatra 1984-4-17 Y-83 N-338,1.0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0.0,Central
Siraha,Sagarmatha,Terai,FLOOD,Eastern Region,Bastipur,08/01/84,Gorkhapatra 1984-8-3Y-84N-90.,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Banke,Bheri,Terai,FIRE,Mid-Western Region,,04/25/86,Gorkhapatra 1986-04-26Y-85N-349,1.0,0,0,0,40,0,0,0,0,0,0,50000.0,0,0,0.0,Mid-Western
Jhapa,Mechi,Terai,EPIDEMIC,Eastern Region,CHAKCHAKI,10/05/83,Gorkhapatra 1983-10-7 Y-83 N-154,1.0,2,0,0,0,0,0,3,0,0,0,0.0,0,0,0.0,Eastern
Mahottari,Janakpur,Terai,FIRE,Central Region,Jaleswar Municipalit,04/16/84,Gorkhapatra 1984-4-17 Y-83 N-338,1.0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0.0,Central
Lamjung,Gandaki,Hill,THUNDERSTORM,Western Region,BESI SHAHAR,10/09/83,Gorkhapatra 1983-10-10 Y-83 N-155,1.0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Sunsari,Kosi,Terai,FIRE,Eastern Region,Duhabi,03/16/88,Gorkhapatra 1988-3-21 Y-87 N-313,1.0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Dhanusa,Janakpur,Terai,FIRE,Central Region,Kharihani,04/16/84,Gorkhapatra 1984-4-17 Y-83 N-338,1.0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0.0,Central
Morang,Kosi,Terai,STRONG WIND,Eastern Region,Biratnagar Municipality,04/20/86,Gorkhapatra 1986-04-22Y-85N-351,1.0,3,25,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Dhanusa,Janakpur,Terai,FIRE,Central Region,,04/16/84,Gorkhapatra 1984-4-17 Y-83 N-338,1.0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0.0,Central
Baglung,Dhawalagiri,Hill,THUNDERSTORM,Western Region,DARLING,09/16/83,Gorkhapatra 1983-10-11 Y-83 N-156,1.0,1,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kailali,Seti,Terai,FIRE,Far Western Region,TIKAPUR MUNICIPALITY,04/30/86,Gorkhapatra 1986-05-01Y-85N-354,1.0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Pyuthan,Rapti,Hill,FLOOD,Mid-Western Region,AKHRA,08/03/89,Gorkhapatra 1984-8-4Y-84N-91.,1.0,0,0,0,16,0,0,0,0,0,0,500.0,0,0,0.0,Mid-Western
Sunsari,Kosi,Terai,THUNDERSTORM,Eastern Region,Inaruwa Municipality,10/10/83,Gorkhapatra 1983-10-11 Y-83 N-157,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Dhanusa,Janakpur,Terai,FIRE,Central Region,,04/16/84,Gorkhapatra 1984-4-17 Y-83 N-338,1.0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sankhuwasabha,Kosi,Mountain,FIRE,Eastern Region,Sidhapokhari,04/30/86,Gorkhapatra 1986-05-01Y-85N-354,1.0,0,0,0,1,0,0,0,0,0,0,20000.0,0,0,0.0,Eastern
Jhapa,Mechi,Terai,EPIDEMIC,Eastern Region,SHARANMATI,08/04/84,Gorkhapatra 1984-8-5Y-84N-92.,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Tanahu,Gandaki,Hill,FIRE,Western Region,GAJARKOT,03/07/88,Gorkhapatra 1988-3-28 Y-87 N-320,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Salyan,Rapti,Hill,THUNDERSTORM,Mid-Western Region,HILWACHA,04/21/86,Gorkhapatra 1986-05-01Y-85N-354,1.0,0,0,0,0,1,0,0,0,0,0,10000.0,0,0,0.0,Mid-Western
Sankhuwasabha,Kosi,Mountain,FIRE,Eastern Region,Chainpur,04/16/84,Gorkhapatra 1984-4-17 Y-83 N-338,1.0,0,1,0,12,0,0,0,0,0,0,1000000.0,0,0,0.0,Eastern
Dolakha,Janakpur,Mountain,FIRE,Central Region,Shayama,04/16/84,Gorkhapatra 1984-4-17 Y-83 N-338,1.0,0,0,0,1,0,0,0,0,0,0,40000.0,0,0,0.0,Central
Banke,Bheri,Terai,FLOOD,Mid-Western Region,BAGESHWORI,08/04/84,Gorkhapatra 1984-8-5Y-84N-92.,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,338.6,Mid-Western
Rupandehi,Lumbini,Terai,HAIL STORM,Western Region,,03/27/88,Grokhapatra 1988-3-28 Y-87N-320,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Sarlahi,Janakpur,Terai,FIRE,Central Region,SHANKAPUR,04/18/86,Gorkhapatra 1986-05-02Y-85N-355,1.0,0,0,0,1,0,0,0,0,0,0,146000.0,0,0,0.0,Central
Taplejung,Mechi,Mountain,THUNDERSTORM,Eastern Region,,04/16/84,Gorkhapatra 1984-4-18 Y-83 N-339,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Saptari,Sagarmatha,Terai,FIRE,Eastern Region,RAYPUR,10/11/83,Gorkhapatra 1983-10-13 Y-83 N-158,1.0,0,0,0,30,0,0,112,0,0,0,1000000.0,0,0,0.0,Eastern
Pyuthan,Rapti,Hill,EPIDEMIC,Mid-Western Region,CHUJA,05/01/86,Gorkhapatra 1986-05-02Y-85N-355,1.0,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Banke,Bheri,Terai,FLOOD,Mid-Western Region,,08/04/84,Gorkhapatra 1984-8-5Y-84N-92.,1.0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,04/17/84,Gorkhapatra 1984-4-19 Y-83 N-340,1.0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sunsari,Kosi,Terai,STRONG WIND,Eastern Region,Haripur,04/26/86,Gorkhapatra 1986-05-03Y-85N-356,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Khotang,Sagarmatha,Hill,LANDSLIDE,Eastern Region,Rakhabangdel,10/19/83,Gorkhapatra 1983-10-21 Y-83 N-163,1.0,8,0,0,7,0,0,0,26,0,0,1000000.0,0,0,0.0,Eastern
Jhapa,Mechi,Terai,EPIDEMIC,Eastern Region,CHANDRAGADHI,04/18/84,Gorkhapatra 1984-4-19 Y-83 N-340,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Morang,Kosi,Terai,FIRE,Eastern Region,Belbari,03/23/88,Gorkhapatra 1988-3-29Y87 N-321,1.0,0,0,0,35,0,0,40,0,0,0,0.0,0,0,0.0,Eastern
Bardiya,Bheri,Terai,FLOOD,Mid-Western Region,GOLA,08/04/84,Gorkhapatra 1984-8-5Y-84N-92.,1.0,0,0,0,0,0,0,39,0,0,0,0.0,0,0,6.77,Mid-Western
Sunsari,Kosi,Terai,STRONG WIND,Eastern Region,Madhuwan,04/26/86,Gorkhapatra 1986-05-03Y-85N-356,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Makwanpur,Narayani,Hill,EPIDEMIC,Central Region,PHAPARBARI,04/19/84,Gorkhapatra 1984-4-20 Y-83 N-341,1.0,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Rupandehi,Lumbini,Terai,EPIDEMIC,Western Region,SIDDHARTHANAGAR_NP,10/24/83,Gorkhapatra 1983-10-26 Y-83 N-168,1.0,3,0,0,0,0,0,7,0,0,0,0.0,0,0,0.0,Western
Solukhumbu,Sagarmatha,Mountain,STRUCT.COLLAPSE,Eastern Region,Jubu,07/29/84,Gorkhapatra 1984-8-5Y-84N-92.,1.0,4,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Jhapa,Mechi,Terai,EPIDEMIC,Eastern Region,CHANDRAGADHI,04/18/84,Gorkhapatra 1984-4-19 Y-83 N-340,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sunsari,Kosi,Terai,STRONG WIND,Eastern Region,Tanmuna,04/26/86,Gorkhapatra 1986-05-03Y-85N-356,1.0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Eastern
Rasuwa,Bagmati,Mountain,FIRE,Central Region,Bhorle,03/30/88,Gorkhapatra 1988-3-31 Y-87 N-323,1.0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sunsari,Kosi,Terai,STRONG WIND,Eastern Region,Laukahi,04/26/86,Gorkhapatra 1986-05-03Y-85N-356,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sankhuwasabha,Kosi,Mountain,EPIDEMIC,Eastern Region,,08/05/84,Gorkhapatra 1984-8-6Y-84N-93.,1.0,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Gorkha,Gandaki,Hill,EPIDEMIC,Western Region,GUMDA,04/19/84,Gorkhapatra 1984-4-20 Y-83 N-341,1.0,20,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Chitawan,Narayani,Terai,HAIL STORM,Central Region,PITHUWA,10/24/83,Gorkhapatra 1983-10-27 Y-83 N-169,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sunsari,Kosi,Terai,STRONG WIND,Eastern Region,Bakalauri,04/26/86,Gorkhapatra 1986-05-03Y-85N-356,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Surkhet,Bheri,Hill,EPIDEMIC,Mid-Western Region,SAHARE,08/06/84,Gorkhapatra 1984-8-7Y-84N-94.,1.0,2,0,0,0,0,0,95,0,0,0,0.0,0,0,0.0,Mid-Western
Sunsari,Kosi,Terai,STRONG WIND,Eastern Region,Barahachhatra,04/26/86,Gorkhapatra 1986-05-03Y-85N-356,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Morang,Kosi,Terai,FIRE,Eastern Region,Biratnagar Municipality,04/01/88,Gorkhapatra 1988-4-2Y-87 N-325,1.0,0,0,0,0,12,0,67,0,0,0,0.0,0,0,0.0,Eastern
Lalitpur,Bagmati,Hill,HAIL STORM,Central Region,Chapagaon,10/28/83,Gorkhapatra 1983-10-29 Y-83 N-171,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sunsari,Kosi,Terai,STRONG WIND,Eastern Region,Basantapur,04/26/86,Gorkhapatra 1986-05-03Y-85N-356,1.0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Eastern
Gulmi,Lumbini,Hill,LANDSLIDE,Western Region,ASLEWA,07/23/84,Gorkhapatra 1984-8-7Y-84N-94.,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Jhapa,Mechi,Terai,FIRE,Eastern Region,BHADRAPUR MUN.,04/04/84,Gorkhapatra 1984-4-20 Y-83 N-341,1.0,0,0,0,0,0,0,0,0,0,0,400000.0,0,0,0.0,Eastern
Sunsari,Kosi,Terai,STRONG WIND,Eastern Region,Ranganj Sinawari,04/26/86,Gorkhapatra 1986-05-03Y-85N-356,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Gulmi,Lumbini,Hill,LANDSLIDE,Western Region,HWANDI,07/26/84,Gorkhapatra 1984-8-7Y-84N-94.,1.0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Rupandehi,Lumbini,Terai,HAIL STORM,Western Region,SIDDHARTHANAGAR_NP,10/28/83,Gorkhapatra 1983-10-29 Y-83 N-171,1.0,3,0,0,0,0,0,10,0,0,0,0.0,0,0,0.0,Western
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,04/01/88,Gorkhapatra 1988-4-3 Y-87 N-326,1.0,1,0,0,3,0,0,22,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,FIRE,Eastern Region,BAHUNADANGI,04/12/84,Gorkhapatra 1984-4-20 Y-83 N-341,1.0,0,0,0,9,0,0,50,0,0,0,350000.0,0,0,0.0,Eastern
Saptari,Sagarmatha,Terai,FLOOD,Eastern Region,,08/08/84,Gorkhapatra 1984-8-9Y-84N-96,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Ilam,Mechi,Hill,FIRE,Eastern Region,CHULACHULI,04/05/84,Gorkhapatra 1984-4-20 Y-83 N-341,1.0,0,0,0,4,0,0,0,0,0,0,170000.0,0,0,0.0,Eastern
Doti,Seti,Hill,RAINS,Far Western Region,BHUMIRAJMANDAU,10/12/83,Gorkhapatra 1983-11-3 Y-83 N-177,1.0,1,0,0,0,0,0,0,0,0,0,157000.0,0,0,0.0,Far-Western
Doti,Seti,Hill,EPIDEMIC,Far Western Region,KALENA,05/06/86,Gorkhapatra 1986-05-07Y-86N-1,1.0,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Udayapur,Sagarmatha,Hill,FLOOD,Eastern Region,Beltar,08/08/84,Gorkhapatra 1984-8-9Y-84N-96,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Jhapa,Mechi,Terai,FIRE,Eastern Region,CHANDRAGADHI,03/30/84,Gorkhapatra 1984-4-20 Y-83 N-341,1.0,0,0,0,1,0,0,0,0,0,0,155000.0,0,0,0.0,Eastern
Bardiya,Bheri,Terai,EPIDEMIC,Mid-Western Region,RAJAPUR,08/10/84,Gorkhapatra 1984-8-11Y-84N-98,1.0,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Nawalparasi,Lumbini,Terai,FIRE,Western Region,GAINDAKOT,05/06/86,Gorkhapatra 1986-05-07Y-86N-1,1.0,0,0,0,20,0,0,0,0,0,0,100000.0,0,0,0.0,Western
Jhapa,Mechi,Terai,FIRE,Eastern Region,GARAMANI,04/12/84,Gorkhapatra 1984-4-20 Y-83 N-341,1.0,0,0,0,1,0,0,0,0,0,0,50000.0,0,0,0.0,Eastern
Kailali,Seti,Terai,PLAGUE,Far Western Region,DURGAULI,12/03/83,Gorkhapatra 1983-12-5 Y-83 N-205,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Syangja,Gandaki,Hill,FLOOD,Western Region,PUTALIDHET NP,08/29/84,Gorkhapatra 1984-8-12Y-84N-99,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Palpa,Lumbini,Hill,STRUCT.COLLAPSE,Western Region,,05/03/86,Gorkhapatra 1986-05-07Y-86N-1,1.0,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Makwanpur,Narayani,Hill,FIRE,Central Region,MANAHARI,04/01/88,Gorkhapatra 1988-4-4 Y-87 N-327,1.0,1,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kailali,Seti,Terai,PLAGUE,Far Western Region,SAHAJPUR,11/03/83,,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Kailali,Seti,Terai,FLOOD,Far Western Region,MALAKHET,08/27/84,Gorkhapatra 1984-8-12Y-84N-99,1.0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Lamjung,Gandaki,Hill,FIRE,Western Region,HELE TAKSAR,04/09/84,Gorkhapatra 1984-4-21 Y-83 N-342,1.0,0,0,0,38,0,0,213,0,0,0,15000000.0,0,0,0.0,Western
Kailali,Seti,Terai,FLOOD,Far Western Region,MALAKHET,08/11/84,Gorkhapatra 1984-8-12Y-84N-99,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Kailali,Seti,Terai,PLAGUE,Far Western Region,SUGARKHAL,11/03/83,Gorkhapatra 1983-12-5 Y-83 N-205,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Jhapa,Mechi,Terai,FIRE,Eastern Region,ANARMANI,05/08/86,Gorkhapatra 1986-05-10Y-86N-4,1.0,0,0,0,1,0,0,0,0,0,0,100000.0,0,0,0.0,Eastern
Dhanusa,Janakpur,Terai,EPIDEMIC,Central Region,Janakpur Municipality,04/21/84,Gorkhapatra 1984-4-22 Y-83 N-343,1.0,1,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Banke,Bheri,Terai,EPIDEMIC,Mid-Western Region,NEPALGANJ N.P.,08/11/84,Gorkhapatra 1984-8-12Y-84N-99,1.0,3,15,0,0,0,0,105,0,0,0,0.0,0,0,0.0,Mid-Western
Kailali,Seti,Terai,HAIL STORM,Far Western Region,SUGARKHAL,08/23/83,Gorkhapatra 1983-10-10 Y-83 N-180,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,Rajpur,03/31/88,Gorkhapatra 1988-4-5 Y-87 N-328,1.0,0,0,0,108,0,0,190,0,0,0,16.0,0,0,0.0,Eastern
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,05/11/86,Gorkhapatra 1986-05-13Y-86N-7,1.0,0,0,0,0,2,0,0,0,0,0,30000.0,0,0,0.0,Central
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,,04/22/84,Gorkhapatra 1984-4-23 Y-83 N-344,1.0,0,0,0,70,0,0,140,0,0,0,400000.0,0,0,0.0,Eastern
Kaski,Gandaki,Hill,FIRE,Western Region,POKHARA_SMP,12/01/83,Gorkhapatra 1983-12-9 Y-83 N-209,1.0,0,0,0,0,0,0,0,0,0,0,10000.0,0,0,0.0,Western
Morang,Kosi,Terai,FIRE,Eastern Region,Biratnagar Municipality,04/05/88,Gorkhapatra 1988-4-7 Y-87 N-300,1.0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0.0,Eastern
Panchthar,Mechi,Hill,LANDSLIDE,Eastern Region,MEMEN,08/12/84,Gorkhapatra 1984-8-13Y-84N-100,1.0,0,0,0,6,47,0,582,0,104,0,0.0,0,0,5.09,Eastern
Kaski,Gandaki,Hill,HAIL STORM,Western Region,LEKHNATH_MP,05/20/86,Gorkhapatra 1986-05-21Y-86N-15,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kaski,Gandaki,Hill,HAIL STORM,Western Region,NIRMALPOKHARI,05/20/86,Gorkhapatra 1986-05-21Y-86N-15,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Bara,Narayani,Terai,FIRE,Central Region,LAKSMIPUR KOTAWALI,04/08/88,Gorkhapatra 1998-4-10 Y-87 N-333,1.0,1,0,0,14,0,0,0,0,0,0,0.0,0,0,0.0,Central
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,Barchhawa,04/22/84,Gorkhapatra 1984-4-23 Y-83 N-344,1.0,0,0,0,30,0,0,168,0,0,0,1000000.0,0,0,0.0,Eastern
Achham,Seti,Hill,RAINS,Far Western Region,GAJRA,05/15/86,Gorkhapatra 1986-05-23Y-86N-17,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Bara,Narayani,Terai,FIRE,Central Region,BAHUARI,04/08/88,Gorkhapatra 1998-4-10 Y-87 N-333,1.0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kailali,Seti,Terai,FLOOD,Far Western Region,DHANGADHI MUNICIPALITY,07/27/84,Gorkhapatra 1984-8-13Y-84N-100,1.0,1,0,0,36,0,0,0,0,0,0,0.0,0,0,100.0,Far-Western
Parbat,Dhawalagiri,Hill,HAIL STORM,Western Region,DHAIRING,05/29/86,Gorkhapatra 1986-05-30Y-86N-24,1.0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0.0,Western
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,,04/22/84,Gorkhapatra 1984-4-23 Y-83 N-344,1.0,0,0,0,0,0,0,0,0,0,0,1500000.0,0,0,0.0,Eastern
Syangja,Gandaki,Hill,EPIDEMIC,Western Region,NIBUWADHARKA,08/13/84,Gorkhapatra 1984-8-14Y-84N-101,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Jhapa,Mechi,Terai,FIRE,Eastern Region,BHADRAPUR MUN.,01/20/85,Gorkhapatra 1985-1-21 Y-84 N-255,1.0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Bara,Narayani,Terai,FIRE,Central Region,BISHRAMPUR,04/08/88,Gorkhapatra 1988-4-10 Y-87 N-333,1.0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Syangja,Gandaki,Hill,EPIDEMIC,Western Region,SEKHAN,08/13/84,Gorkhapatra 1984-8-14Y-84N-101,1.0,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Doti,Seti,Hill,EPIDEMIC,Far Western Region,KHATWADA,05/30/86,Gorkhapatra 1986-05-31Y-86N-25,1.0,13,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,Meheshpur Patari,04/22/84,Gorkhapatra 1984-4-23 Y-83 N-344,1.0,0,0,0,41,0,0,85,0,0,0,10000.0,0,0,0.0,Eastern
Syangja,Gandaki,Hill,EPIDEMIC,Western Region,CHINNEBAS,08/13/84,Gorkhapatra 1984-8-14Y-84N-101,1.0,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Bara,Narayani,Terai,FIRE,Central Region,KALAIYA MUNICIPALITY,04/08/88,Gorkhapatra 1988-4-10 Y-87 N-333.,1.0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Khotang,Sagarmatha,Hill,FIRE,Eastern Region,Nunthala,01/24/85,Gorkhapatra 1985-1-25 Y-84 N-259,1.0,0,0,0,3,0,0,0,0,0,0,100000.0,0,0,0.0,Eastern
Doti,Seti,Hill,EPIDEMIC,Far Western Region,KALENA,05/30/86,Gorkhapatra 1986-05-31Y-86N-25,1.0,20,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Syangja,Gandaki,Hill,EPIDEMIC,Western Region,KYAKMI,08/13/84,Gorkhapatra 1984-8-14Y-84N-101,1.0,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Ilam,Mechi,Hill,FOREST FIRE,Eastern Region,CHAMAITA,04/22/84,Gorkhapatra 1984-4-23 Y-83 N-344,1.0,0,0,0,0,0,0,0,0,0,0,250000.0,0,0,0.0,Eastern
Syangja,Gandaki,Hill,EPIDEMIC,Western Region,MALYANKOT,08/13/84,Gorkhapatra 1984-8-14Y-84N-101,1.0,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Doti,Seti,Hill,EPIDEMIC,Far Western Region,DIPAYAL SILGADHI,05/30/86,Gorkhapatra 1986-05-31Y-86N-25,1.0,12,0,0,0,0,0,50,0,0,0,0.0,0,0,0.0,Far-Western
Tanahu,Gandaki,Hill,FIRE,Western Region,BHANUMATI,02/14/85,Gorkhapatra 1985-2-15 Y-84 N-280,1.0,0,0,0,10,0,0,0,0,0,0,184660.0,0,0,0.0,Western
Syangja,Gandaki,Hill,EPIDEMIC,Western Region,SAKHAR,08/13/84,Gorkhapatra 1984-8-14Y-84N-101,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Bhojpur,Kosi,Hill,EPIDEMIC,Eastern Region,KEURENIPANI,08/14/84,Gorkhapatra 1984-8-15Y-84N-102,1.0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Ramechhap,Janakpur,Hill,STRONG WIND,Central Region,Manthali,04/16/84,Gorkhapatra 1984-4-23 Y-83 N-344,1.0,0,0,0,0,9,0,0,0,0,0,235000.0,2,0,0.0,Central
Morang,Kosi,Terai,FIRE,Eastern Region,Biratnagar Municipality,05/31/86,Gorkhapatra 1986-06-01Y-86N-26,1.0,0,0,0,3,0,0,0,0,0,0,86000.0,0,0,0.0,Eastern
Bara,Narayani,Terai,FIRE,Central Region,SAPAHI,04/06/88,Gorkhapatra 1988-4-10 Y-87 N-333.,1.0,0,0,0,67,0,0,291,0,0,0,15.0,0,0,0.0,Central
Bhojpur,Kosi,Hill,EPIDEMIC,Eastern Region,BOYA,08/14/84,Gorkhapatra 1984-8-15Y-84N-102,1.0,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
